PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
786, 1670224091, 0.89204615, 0.33392447, 0.19194148, -0.23644638, 0.11235931, 0.030712962, 0.04327488
787, 1670240758, 0.8919327, 0.33383676, 0.19221498, -0.23677564, 0.14026405, 0.13141765, 0.08258057
788, 1670257425, 0.8918173, 0.33373573, 0.19251055, -0.23711216, 0.12662303, 0.12446274, 0.073934555
789, 1670274092, 0.8917124, 0.33361846, 0.19279958, -0.23743719, 0.12304925, 0.09587295, 0.072258
790, 1670290759, 0.89164543, 0.33342513, 0.19306934, -0.23774004, 0.0702575, 0.08425045, 0.044213295
791, 1670307426, 0.891631, 0.33315665, 0.19328864, -0.23799294, 0.06496881, 0.05829313, -0.010451317
792, 1670324093, 0.8916489, 0.3327995, 0.19345874, -0.23828676, 0.079713516, 0.1416981, 0.026745796
793, 1670340760, 0.8916998, 0.3323415, 0.19363023, -0.23859599, 0.07079853, 0.17929931, 0.070682526
794, 1670357427, 0.8917315, 0.33193204, 0.19379002, -0.23891789, 0.06841332, 0.092822075, 0.057587624
795, 1670374094, 0.89175344, 0.33151576, 0.19395876, -0.23927712, 0.09982008, 0.07571853, 0.090961464
796, 1670390761, 0.89176136, 0.33110178, 0.19415504, -0.23966095, 0.094098486, -0.0010210946, 0.05478096
797, 1670407428, 0.8917111, 0.33078998, 0.19435947, -0.24011245, 0.06253843, -0.03259285, -0.021960258
798, 1670424095, 0.8915808, 0.33064508, 0.19456945, -0.24062455, 0.078695565, -0.00249511, -0.049661636
799, 1670440762, 0.8914024, 0.33059937, 0.19478016, -0.24117759, 0.106952086, 0.058653362, -0.03542805
800, 1670457429, 0.89124614, 0.33048487, 0.19501477, -0.24172202, 0.12140969, 0.043752223, -0.018870354
801, 1670474096, 0.8911011, 0.33034372, 0.19522405, -0.24227989, 0.09528209, -0.042577013, -0.0657425
802, 1670490763, 0.8909372, 0.33026284, 0.19542402, -0.24283123, 0.052085288, -0.059757236, -0.084321976
803, 1670507430, 0.89075124, 0.33019745, 0.19566406, -0.24340874, 0.0883162, 0.02581545, -0.008691788
804, 1670524097, 0.8905847, 0.33004692, 0.19594654, -0.24399376, -0.027072743, 0.016538097, 0.019823074
805, 1670540764, 0.8903757, 0.3300227, 0.19621357, -0.2445744, -0.20089327, -0.07422942, -0.056405067
806, 1670557431, 0.8900846, 0.33027816, 0.19637983, -0.24515483, -0.20942792, -0.08486694, -0.116172805
807, 1670574098, 0.8897991, 0.3306063, 0.19646713, -0.24567834, -0.08079844, -0.004885737, -0.080426216
808, 1670590765, 0.8895684, 0.33086866, 0.19650213, -0.24613258, -0.045512162, 0.07420869, -0.08836747
809, 1670607432, 0.88937163, 0.33110803, 0.19646099, -0.24655434, -0.016855247, 0.14931707, -0.16149044
810, 1670624099, 0.8892845, 0.33112618, 0.19638331, -0.2469055, -0.035387993, 0.21360406, -0.17397499
811, 1670640766, 0.8893671, 0.33073977, 0.19633903, -0.24716029, -0.061727405, 0.26034808, -0.081567764
812, 1670657433, 0.88952935, 0.33017322, 0.19631487, -0.24735335, -0.10026175, 0.13184738, 0.007016182
813, 1670674100, 0.8896158, 0.32980567, 0.19623756, -0.24759406, -0.10642603, 2.860315E-4, 0.04723549
814, 1670690767, 0.88961256, 0.32968083, 0.19610141, -0.24787945, -0.058377806, -0.028256837, 0.028347017
815, 1670707434, 0.8896259, 0.3295123, 0.19597758, -0.2481536, 4.1924417E-5, 0.05209251, 0.07351589
816, 1670724101, 0.8897236, 0.32913962, 0.195915, -0.24834725, -0.0070588607, 0.041548982, 0.07804966
817, 1670740768, 0.88988745, 0.32860333, 0.19592549, -0.2484616, -0.03298965, -0.028910367, 0.11990166
818, 1670757435, 0.8900561, 0.32805064, 0.19598505, -0.24854195, -0.052598026, -0.07761669, 0.14474678
819, 1670774102, 0.8901373, 0.3277272, 0.19602655, -0.24864441, -0.12202363, -0.19229569, 0.092660904
820, 1670790769, 0.8901167, 0.32769153, 0.1960568, -0.2487416, -0.07939115, -0.18210225, 0.08511448
821, 1670807436, 0.89011955, 0.32760036, 0.19617267, -0.24876001, 0.017001681, -0.07381329, 0.12769032
822, 1670824103, 0.8901878, 0.3273583, 0.19637959, -0.24867108, 0.055270143, -0.088755116, 0.13026524
823, 1670840770, 0.89020145, 0.3272332, 0.19659755, -0.2486144, 0.007976703, -0.13067499, 0.045725822
824, 1670857437, 0.89011514, 0.32735762, 0.19675821, -0.248633, -0.0019289209, -0.024915252, 0.0040187836
825, 1670874104, 0.89006484, 0.32737863, 0.19696851, -0.2486189, 0.05037979, 0.09420877, 0.01153183
826, 1670890771, 0.8901212, 0.32715738, 0.19724146, -0.24849188, 0.0080566965, 0.09183546, 0.038193703
827, 1670907438, 0.8902059, 0.32688028, 0.1975407, -0.24831504, -0.044100247, 0.11094257, 0.090452194
828, 1670924105, 0.89028347, 0.32662776, 0.19780901, -0.24815571, -0.018745918, 0.12592098, 0.07860757
829, 1670940772, 0.89036274, 0.3263629, 0.19804606, -0.2480306, 0.0051524155, 0.12069456, 0.04777336
830, 1670957439, 0.8904309, 0.32612923, 0.1982469, -0.24793279, -0.007873822, 0.11791849, -0.027969362
831, 1670974106, 0.8904913, 0.32591087, 0.19845864, -0.24783412, 0.06931172, 0.13316616, -5.3501135E-4
832, 1670990773, 0.89058626, 0.32559067, 0.19872588, -0.2476995, 0.11099366, 0.13518989, 0.019094467
833, 1671007440, 0.89072895, 0.32514742, 0.19902994, -0.24752444, 0.096930765, 0.08412871, 0.038995743
834, 1671024107, 0.8908639, 0.32472453, 0.1993274, -0.24735472, 0.04649451, -0.007897874, 0.053712845
835, 1671040774, 0.8909359, 0.32446414, 0.19955951, -0.24724936, -0.0127009265, 0.05287938, 0.032787323
836, 1671057441, 0.89098966, 0.32424876, 0.19973661, -0.24719593, -0.0043162405, 0.13965401, 0.04433632
837, 1671074108, 0.8910608, 0.32401174, 0.19988382, -0.24713066, -0.025546417, 0.17578042, 0.03571129
838, 1671090775, 0.89111525, 0.32383245, 0.19999307, -0.24708152, -0.012275584, 0.13703808, 0.082312584
839, 1671107442, 0.8912089, 0.32357776, 0.20010415, -0.24698722, 0.04160163, 0.13167886, 0.086880684
840, 1671124109, 0.8913661, 0.3231779, 0.20024507, -0.24682915, 0.0035715885, 0.014019161, 0.06248474
841, 1671140776, 0.89145696, 0.3229637, 0.20034973, -0.24669635, -0.09202419, -0.1534814, -0.032510757
842, 1671157443, 0.8914426, 0.3230282, 0.2004094, -0.24661559, -0.039483257, -0.1077787, -0.04767227
843, 1671174110, 0.8914672, 0.3229539, 0.20054938, -0.24650943, 0.10561437, 0.10746988, -0.011960983
844, 1671190777, 0.89156944, 0.3226739, 0.20070527, -0.2463797, 0.044225402, 0.17820567, -0.006252289
845, 1671207444, 0.8916868, 0.32230768, 0.20085168, -0.24631506, -0.0047751516, 0.20847824, 0.030519485
846, 1671224111, 0.89176625, 0.32198393, 0.20098244, -0.24634439, -0.0028057694, 0.13688307, 0.042681694
847, 1671240778, 0.89182687, 0.32164705, 0.20115924, -0.24642015, 0.08825351, 0.09738895, 0.081820495
848, 1671257445, 0.89189196, 0.32125813, 0.20135263, -0.24653399, 0.06392637, 0.15148282, 0.21295547
849, 1671274112, 0.8919252, 0.32091135, 0.20149656, -0.24674773, -0.022604771, 0.17696565, 0.18670368
850, 1671290779, 0.89191365, 0.32066473, 0.20155336, -0.24706429, -0.11635777, 0.19978288, 0.08448887
851, 1671307446, 0.891948, 0.32032815, 0.20157799, -0.2473568, -0.065428555, 0.18674989, -0.059461594
852, 1671324113, 0.8920255, 0.31994238, 0.20159361, -0.24756321, -0.10454656, 0.047801208, -0.12867355
853, 1671340780, 0.89209145, 0.31965274, 0.2015881, -0.24770454, 0.008755202, -0.007488445, -0.0037460327
854, 1671357447, 0.89220595, 0.31928524, 0.20161347, -0.24774486, 0.090672806, -0.03249218, 0.14322853
855, 1671374114, 0.89235616, 0.3188501, 0.20169619, -0.24769706, 0.09525105, -0.12958312, 0.16367817
856, 1671390781, 0.89241576, 0.31870234, 0.2017273, -0.24764726, 0.011565, -0.2532176, 0.044737816
857, 1671407448, 0.8923037, 0.3190244, 0.20161855, -0.24772441, 0.021976694, -0.1550681, 0.038140297
858, 1671424115, 0.8920824, 0.31958988, 0.20149335, -0.24789497, 0.024388878, 0.033832923, 0.082323074
859, 1671440782, 0.8918807, 0.32008746, 0.20142928, -0.24803093, -0.062196884, 0.12920398, 0.026108742
860, 1671457449, 0.89175653, 0.3203981, 0.20140761, -0.24809325, -0.107280865, 0.1846747, 0.017616272
861, 1671474116, 0.8916611, 0.32066336, 0.20133623, -0.24815181, -0.097610176, 0.17446147, 0.04302597
862, 1671490783, 0.8915692, 0.32097083, 0.20116505, -0.24822345, -0.059402723, 0.18579513, 0.06811333
863, 1671507450, 0.89155436, 0.32112685, 0.20097646, -0.24822783, -0.02919525, 0.1824496, 0.06431389
864, 1671524117, 0.8916276, 0.3211111, 0.20078033, -0.24814332, -0.09126125, 0.052031532, -0.06782818
865, 1671540784, 0.8917191, 0.32108042, 0.20054756, -0.24804214, -0.07501343, 0.0064135566, -0.087218285
866, 1671557451, 0.8917663, 0.32116058, 0.20027211, -0.24799159, -2.405066E-4, 0.053744182, -0.08511925
867, 1671574118, 0.89179206, 0.32127088, 0.1999999, -0.24797589, 0.1130794, 0.18994232, -0.058758736
868, 1671590785, 0.89186525, 0.32124507, 0.19974218, -0.24795407, 0.1158814, 0.25115734, -0.085803986
869, 1671607452, 0.8920225, 0.32101882, 0.1994702, -0.24790025, 0.08962589, 0.2754955, -0.076963425
870, 1671624119, 0.8922596, 0.3205686, 0.19916956, -0.24787173, 0.099540256, 0.27405447, 0.068603516
871, 1671640786, 0.8925466, 0.3199277, 0.19888793, -0.24789193, 0.11074785, 0.18207955, 0.14601232
872, 1671657453, 0.8928167, 0.31924713, 0.19867888, -0.24796447, 0.11884142, 0.06580835, 0.1453743
873, 1671674120, 0.8930198, 0.31867757, 0.19853963, -0.24807778, 0.063182905, -0.028801274, 0.104774475
874, 1671690787, 0.8931509, 0.31829754, 0.19842106, -0.24818853, 0.02538423, -0.037888948, 0.09298992
875, 1671707454, 0.89326847, 0.31797856, 0.19831744, -0.2482568, 2.3983419E-4, -0.047937438, 0.10186672
876, 1671724121, 0.8934294, 0.3175774, 0.19824998, -0.248245, -0.006770082, -0.14087006, 0.049646378
877, 1671740788, 0.8936575, 0.3170028, 0.19824857, -0.24815932, 0.08739411, -0.14441663, -0.002793312
878, 1671757455, 0.89390856, 0.3163648, 0.19830573, -0.24802393, 0.012555242, -0.22650659, -0.061726574
879, 1671774122, 0.8941293, 0.3158123, 0.19838096, -0.247872, 0.023809109, -0.079003856, 0.05256176
880, 1671790789, 0.89425814, 0.31553614, 0.19841312, -0.24773267, 0.065090016, 0.10021836, 0.1468277
881, 1671807456, 0.89453673, 0.314924, 0.19848496, -0.247448, -0.14932612, -0.07336095, 0.04772091
882, 1671824123, 0.89448833, 0.31518564, 0.19834974, -0.24739856, -0.16897638, -0.14939958, -0.019007683
883, 1671840790, 0.89442575, 0.31552878, 0.19818176, -0.24732208, 0.00938591, 0.08467597, 0.08344936
884, 1671857457, 0.8944987, 0.3155311, 0.19810072, -0.24712035, 0.08075629, 0.10452122, 0.16941166
885, 1671874124, 0.8946708, 0.31527394, 0.19812891, -0.24680322, 0.13289177, -0.020953622, 0.20301247
886, 1671890791, 0.8948145, 0.31511977, 0.1981693, -0.24644619, 0.07185316, -0.24064331, 0.14150333
887, 1671907458, 0.8947849, 0.315421, 0.19816458, -0.24617162, 0.08020256, -0.2500952, 0.123203285
888, 1671924125, 0.8947338, 0.31576273, 0.19817066, -0.24591425, 0.1719069, 0.012326352, 0.07819271
889, 1671940792, 0.89477205, 0.31585547, 0.19822001, -0.24561629, 0.16630307, 0.15988907, 0.04872799
890, 1671957459, 0.8948664, 0.31577033, 0.19829425, -0.24532133, 0.12248694, 0.13245629, 0.031347275
891, 1671974126, 0.8949312, 0.315743, 0.1983496, -0.2450755, 0.08516543, 0.1314844, 0.09235668
892, 1671990793, 0.8949822, 0.31569576, 0.1983943, -0.24491403, 0.08291056, 0.24210295, 0.12538338
893, 1672007460, 0.8950721, 0.31544974, 0.19850725, -0.24481127, 0.08172803, 0.24030466, 0.14024258
894, 1672024127, 0.8951615, 0.31513196, 0.19869113, -0.2447438, -0.049983356, 0.08519508, 0.09609986
895, 1672040794, 0.8952453, 0.31484908, 0.19894205, -0.24459785, -0.17261761, -0.083243445, 0.09084606
896, 1672057461, 0.89533234, 0.3146763, 0.19920427, -0.24428785, -0.19953002, -0.19427575, 0.00965786
897, 1672074128, 0.89557236, 0.3141665, 0.1995202, -0.24380666, -0.016273234, -0.07300252, -0.016634941
898, 1672090795, 0.8958589, 0.31356966, 0.19979566, -0.24329543, -0.09142559, -0.2019045, -0.14427757
899, 1672107462, 0.8959115, 0.31360137, 0.19989803, -0.24297658, -0.110296085, -0.16605833, -0.10625267
900, 1672124129, 0.89582443, 0.31401476, 0.19991899, -0.2427459, 0.023958124, 0.16505615, 0.13139059
901, 1672140796, 0.8958542, 0.31412247, 0.20000824, -0.24242342, 0.011074945, 0.2746397, 0.22443773
902, 1672157463, 0.89576995, 0.3145407, 0.20005444, -0.24215397, -0.0201432, 0.031152524, 0.15670967
903, 1672174130, 0.8956596, 0.31496772, 0.20010047, -0.24196884, 0.3244852, 0.32977986, 0.23507406
904, 1672190797, 0.895676, 0.31502396, 0.20026706, -0.24169683, 0.15682748, 0.086983666, 0.2075081
905, 1672207464, 0.8955369, 0.315425, 0.20038927, -0.24158874, 0.19868591, 0.061984695, 0.09244252
906, 1672224131, 0.8954353, 0.31572253, 0.20050728, -0.24147809, 0.17794125, 0.1978361, 0.0663929
907, 1672240798, 0.8953805, 0.3158941, 0.20058493, -0.24139285, 0.16386949, 0.28195357, 0.07378483
908, 1672257465, 0.89538306, 0.31590593, 0.20062876, -0.24133173, 0.124556236, 0.28434154, 0.120651245
909, 1672274132, 0.89540106, 0.315885, 0.20065217, -0.24127293, 0.12813933, 0.20626295, 0.098534584
910, 1672290799, 0.8954183, 0.3158307, 0.20070705, -0.24123439, 0.13459325, 0.241368, 0.06680012
911, 1672307466, 0.895457, 0.31565416, 0.20077161, -0.24126795, 0.08923809, 0.24086028, -0.014330864
912, 1672324133, 0.89546406, 0.31547463, 0.20079198, -0.24145931, -0.006969638, 0.16614443, -0.036618233
913, 1672340800, 0.8953756, 0.3155138, 0.20076662, -0.24175733, -0.09218861, 0.065345734, -0.050735474
914, 1672357467, 0.89522994, 0.3157291, 0.20075314, -0.24202624, -0.15765518, 0.02002693, -0.07462025
915, 1672374134, 0.8951806, 0.31576118, 0.20081924, -0.24211219, -0.10348574, 0.05943528, -0.019494057
916, 1672390801, 0.8952348, 0.3155803, 0.20090176, -0.24207893, -0.012123915, 0.041620653, 0.046087265
917, 1672407468, 0.89543813, 0.31502518, 0.2009937, -0.24197376, 0.057531115, 0.06750775, 0.0052700043
918, 1672424135, 0.89556694, 0.31466457, 0.20100763, -0.24195462, -0.023607228, -0.13200504, -0.13314152
919, 1672440802, 0.89546585, 0.31493008, 0.2008129, -0.2421448, -0.038552415, -0.034052633, -0.15071678
920, 1672457469, 0.8952704, 0.31542644, 0.20053314, -0.24245316, 0.015733749, 0.26939994, 0.0112810135
921, 1672474136, 0.8951951, 0.31561553, 0.20031205, -0.2426678, 0.04397495, 0.3897828, 0.14161015
922, 1672490803, 0.8953176, 0.31530586, 0.20025547, -0.24266559, 0.09372892, 0.23397031, 0.18270874
923, 1672507470, 0.8954675, 0.31491858, 0.20024522, -0.24262354, 0.07360129, -0.06374747, 0.087821014
924, 1672524137, 0.8954978, 0.3148222, 0.20016116, -0.24270657, -0.009885244, -0.14728665, 0.04631996
925, 1672540804, 0.8954985, 0.3147779, 0.20008826, -0.24282074, 0.01777262, 0.03007809, 0.12459756
926, 1672557471, 0.89556515, 0.3145416, 0.20007166, -0.2428956, -0.02420346, 0.109436356, 0.07700634
927, 1672574138, 0.8956826, 0.31421107, 0.20008354, -0.2428804, -0.028372174, 0.07102206, 3.7384033E-4
928, 1672590805, 0.8957957, 0.313946, 0.2000437, -0.24283928, -0.030939266, 0.087567285, 0.012639047
929, 1672607472, 0.8958312, 0.31389, 0.19990912, -0.24289083, 0.020178609, 0.06356849, 0.123114586
930, 1672624139, 0.8957941, 0.31400925, 0.19974184, -0.24301118, 0.07391256, 0.04264949, 0.1751051
931, 1672640806, 0.89579594, 0.3140101, 0.1996738, -0.2430594, 0.10371563, 0.019040022, 0.17078686
932, 1672657473, 0.8958366, 0.31393012, 0.19969623, -0.24299434, 0.06337702, -0.12997979, 0.09682274
933, 1672674140, 0.89578813, 0.3140862, 0.1997211, -0.24295095, 0.08607713, -0.16703925, 0.015003205
934, 1672690807, 0.8957125, 0.3143018, 0.19974993, -0.24292734, 0.106690146, -0.020222463, 0.06412125
935, 1672707474, 0.89569074, 0.31434554, 0.19982007, -0.24289343, 0.0807498, 0.112171434, 0.11683369
936, 1672724141, 0.89569944, 0.31426537, 0.19994117, -0.24286488, 0.021182045, 0.1927086, 0.13802244
937, 1672740808, 0.89567536, 0.31424582, 0.20005837, -0.24288249, -0.05437337, 0.20452324, 0.04709053
938, 1672757475, 0.89562047, 0.3143235, 0.20010549, -0.24294546, 0.004008852, 0.21471146, -0.0017433167
939, 1672774142, 0.89563143, 0.314215, 0.20014128, -0.24301603, 0.10059019, 0.25759277, 0.004415512
940, 1672790809, 0.89568996, 0.31395647, 0.20017144, -0.2431097, 0.18998474, 0.17708993, 0.0329628
941, 1672807476, 0.8956816, 0.3138523, 0.20017233, -0.2432741, 0.068507254, -0.011696216, -0.02336502
942, 1672824143, 0.89561343, 0.31389514, 0.20012814, -0.2435067, 0.02531954, 0.015824987, 0.02124405
943, 1672840810, 0.8955972, 0.31382206, 0.20011967, -0.24366719, 0.033036463, -0.015814003, 0.089835174
944, 1672857477, 0.8955729, 0.3137862, 0.20014547, -0.2437816, 0.018897466, -0.16236898, 0.047120094
945, 1672874144, 0.89545894, 0.31401205, 0.20017338, -0.24388653, 0.046023384, -0.16671018, 0.039401058
946, 1672890811, 0.89533544, 0.31427452, 0.20024441, -0.24394345, 0.12634674, -0.07835473, 0.094211586
947, 1672907478, 0.89521354, 0.31451565, 0.20033415, -0.24400643, 0.05097959, -0.061093878, 0.040568355
948, 1672924145, 0.8950765, 0.31479624, 0.20039943, -0.2440933, -0.011306899, 0.05728807, 0.06392288
949, 1672940812, 0.8949592, 0.31505466, 0.20044623, -0.24415183, 0.00484325, 0.2016947, 0.124243736
950, 1672957479, 0.8949058, 0.3151469, 0.20052493, -0.24416354, 0.05029375, 0.2643462, 0.11913586
951, 1672974146, 0.894878, 0.31517008, 0.2006165, -0.24416023, 0.08082406, 0.10339786, 0.078315735
952, 1672990813, 0.8948021, 0.31529576, 0.20068651, -0.24421877, 0.07411495, 0.036885515, 0.029216766
953, 1673007480, 0.89472353, 0.31540576, 0.20076966, -0.24429578, 0.10572071, 0.046641193, 0.031255722
954, 1673024147, 0.8947086, 0.3153663, 0.20090331, -0.24429199, 0.09393765, -0.002821628, 0.03343773
955, 1673040814, 0.8947176, 0.3152797, 0.20105901, -0.24424273, 0.038924873, -0.062172145, 0.03988552
956, 1673057481, 0.89467406, 0.3153282, 0.20119497, -0.24422756, -0.062257446, -0.07738954, 0.024638176
957, 1673074148, 0.8945822, 0.3155169, 0.20133437, -0.2442055, -0.05488565, -0.030406974, 0.016776085
958, 1673090815, 0.89449906, 0.31569502, 0.20148581, -0.24415514, 0.01698315, 0.06849013, -0.031526566
959, 1673107482, 0.8944496, 0.31579766, 0.20161603, -0.24409601, 0.01546663, 0.1503351, -0.06434631
960, 1673124149, 0.89444673, 0.31580046, 0.20172063, -0.24401668, -0.003892988, 0.14248109, -0.04960442
961, 1673140816, 0.89446, 0.31578562, 0.20176344, -0.24395189, -0.009214666, 0.1258947, -0.031835556
962, 1673157483, 0.8945262, 0.315624, 0.20183668, -0.24385747, -0.029322904, 0.07084609, 0.027208328
963, 1673174150, 0.8946059, 0.31543484, 0.20195276, -0.24371392, -0.081452794, -0.04587153, -0.01955223
964, 1673190817, 0.89461035, 0.31545377, 0.20201452, -0.24362147, -0.08121233, -0.04987491, -0.08856487
965, 1673207484, 0.8946405, 0.31543338, 0.20202917, -0.24352533, -0.037393585, 0.09857558, -0.123607635
966, 1673224151, 0.89477414, 0.3151864, 0.20204242, -0.243343, -0.03528037, 0.12500241, -0.10356618
967, 1673240818, 0.8949643, 0.31484324, 0.20201488, -0.24311072, -0.08113878, 0.12855776, -0.069265366
968, 1673257485, 0.8951895, 0.3144357, 0.2019621, -0.24285278, -0.049593218, 0.09834174, 0.0017976761
969, 1673274152, 0.8954374, 0.31398815, 0.20188169, -0.2425842, -0.03296133, -0.0022726664, -0.010987282
970, 1673290819, 0.8957151, 0.31346884, 0.20179729, -0.24230054, -0.016003285, 0.018237544, -0.023781778
971, 1673307486, 0.89599925, 0.312957, 0.20171508, -0.24198046, -0.05031144, 0.0011254139, 0.023675919
972, 1673324153, 0.89622355, 0.31262782, 0.20159836, -0.2416721, -0.08244847, -0.07104919, 0.031269073
973, 1673340820, 0.89642274, 0.31242242, 0.20143236, -0.2413376, -0.090367675, -0.06931568, 0.023923874
974, 1673357487, 0.8966528, 0.31216243, 0.20128156, -0.24094474, 0.0037854323, 0.013136666, 0.04865265
975, 1673374154, 0.89685345, 0.3120016, 0.20115992, -0.24050722, 0.03305475, -0.13591692, 0.013670921
976, 1673390821, 0.8970051, 0.31189397, 0.20110929, -0.24012303, 0.19667217, 0.06011175, 0.14899254
977, 1673407488, 0.89718086, 0.3116606, 0.20109658, -0.23977965, 0.16822106, 0.084592886, 0.16221523
978, 1673424155, 0.89729273, 0.31157398, 0.20102705, -0.23953271, 0.065394014, 0.08573544, 0.13253212
979, 1673440822, 0.8973478, 0.31163755, 0.2009062, -0.23934445, 0.11922759, 0.12987758, 0.14367676
980, 1673457489, 0.89742804, 0.311594, 0.20082673, -0.23916712, 0.14001638, 0.16254564, 0.12112427
981, 1673474156, 0.89747477, 0.31159133, 0.20076713, -0.23904487, 0.11752996, 0.0602728, 0.13259889
982, 1673490823, 0.8974428, 0.3117675, 0.20069416, -0.23899654, 0.12279995, 0.04203318, 0.15473366
983, 1673507490, 0.89742845, 0.31189308, 0.20064332, -0.23892957, 0.12759364, 0.07008328, 0.15636253
984, 1673524157, 0.8974689, 0.3118732, 0.20059165, -0.23884696, 0.06466574, 0.018572556, 0.10825921
